sex,age,race,priors_count,juv_fel_count,juv_misd_count,juv_other_count,decile_score,is_recid,jail_time
Male,39,African-American,35,0,0,0,10,0,88.93333333333334
Male,36,Hispanic,0,0,0,0,1,0,4.216666666666667
Male,37,African-American,5,0,0,0,5,1,154.8
Male,25,Caucasian,1,0,0,0,2,1,23.066666666666666
Male,34,Caucasian,0,0,0,0,4,0,21.083333333333332
Male,24,Caucasian,2,0,0,0,3,1,49.43333333333333
Male,32,African-American,17,1,2,0,10,1,5022.233333333334
Female,28,African-American,9,0,0,0,9,1,288.43333333333334
Male,24,African-American,6,0,0,0,10,1,26.283333333333335
Male,22,Other,0,0,0,0,2,0,39.666666666666664
Male,29,Caucasian,1,0,0,0,10,0,268.6333333333333
Female,30,African-American,4,0,1,0,6,0,44.766666666666666
Male,20,African-American,1,0,0,1,7,0,50.25
Male,24,African-American,3,0,0,1,8,1,842.0166666666667
Male,28,African-American,1,0,0,0,7,0,44.766666666666666
Male,61,Caucasian,4,0,0,0,6,0,2855.55
Male,32,Hispanic,20,1,1,0,10,0,22.0
Male,52,Caucasian,0,0,0,0,1,0,22.166666666666668
Male,23,African-American,1,0,0,0,10,1,46.9
Female,24,African-American,3,0,0,0,8,0,1.1
Male,36,African-American,9,0,0,0,7,1,21.866666666666667
Male,25,African-American,2,0,0,0,5,0,20492.65
Male,50,Other,5,0,0,0,1,0,2190.766666666667
Male,32,African-American,22,0,0,1,9,1,6.233333333333333
Male,32,African-American,11,0,1,2,5,1,28.1
Male,22,Other,1,0,0,0,4,1,28.45
Female,30,African-American,14,0,3,2,10,1,123.9
Male,60,Other,0,0,0,0,1,0,95.26666666666667
Female,29,Hispanic,0,0,0,0,3,0,2.6166666666666667
Male,28,Hispanic,1,0,0,0,5,0,39.8
Female,28,African-American,2,0,0,0,2,0,25.45
Male,57,African-American,1,0,0,0,5,1,618.8166666666667
Male,24,African-American,5,0,0,0,9,0,4054.866666666667
Male,22,Hispanic,0,0,0,0,2,1,19.516666666666666
Male,54,African-American,0,0,0,0,1,0,-4.35
Male,31,Caucasian,2,0,0,0,4,1,259.68333333333334
Male,57,Caucasian,9,0,0,0,4,1,1406.65
Male,26,African-American,2,0,0,0,2,1,99.16666666666667
Male,26,African-American,6,0,0,1,10,1,89.73333333333333
Male,20,Caucasian,3,3,0,1,9,0,1640.85
Male,22,African-American,1,0,0,0,3,1,403.95
Female,36,Caucasian,3,0,0,0,6,1,648.85
Female,54,Caucasian,0,0,0,0,3,1,488.18333333333334
Male,33,Other,0,0,0,0,1,0,30.133333333333333
Male,30,Caucasian,3,0,0,0,4,0,1681.1
Female,24,African-American,0,0,0,0,6,0,17.533333333333335
Male,24,African-American,2,0,0,0,6,1,22.983333333333334
Female,28,Caucasian,2,0,0,0,3,0,861.1666666666666
Male,32,Caucasian,0,0,0,0,3,0,54.016666666666666
Male,36,African-American,25,0,2,1,10,1,23.883333333333333
Male,40,African-American,16,0,0,0,9,0,13108.166666666666
Male,38,African-American,22,1,2,2,9,1,21.45
Male,20,African-American,1,0,1,0,10,0,595.9666666666667
Male,32,African-American,4,0,0,0,7,1,4577.35
Male,22,African-American,0,0,0,0,4,0,25.533333333333335
Female,38,Caucasian,2,0,0,0,3,0,22.55
Male,30,African-American,9,1,0,0,4,1,30.833333333333332
Male,25,Caucasian,4,0,0,2,10,0,27.05
Male,27,African-American,5,2,1,0,7,1,4877.35
Male,29,African-American,3,0,0,0,5,1,26.366666666666667
Male,45,Hispanic,8,0,0,0,6,0,26.016666666666666
Male,22,Caucasian,2,0,0,0,4,1,654.5833333333334
Male,28,Hispanic,3,0,0,0,5,0,18.116666666666667
Female,21,African-American,0,0,0,0,8,1,27.8
Female,31,Caucasian,2,0,0,1,8,1,26.916666666666668
Male,23,Caucasian,2,0,1,0,8,1,187.38333333333333
Male,26,African-American,0,0,0,0,4,1,28.316666666666666
Male,21,African-American,1,0,0,0,5,1,268.1166666666667
Male,39,Caucasian,0,0,0,0,1,0,20.966666666666665
Male,22,African-American,0,0,0,0,4,1,14.85
Male,31,African-American,8,0,0,0,7,1,20.733333333333334
Male,27,African-American,1,0,0,1,10,0,741.95
Male,54,African-American,4,0,0,0,3,1,24.666666666666668
Male,31,African-American,0,0,0,0,2,0,19.983333333333334
Male,56,Caucasian,7,0,0,0,5,0,217.15
Male,38,Caucasian,1,0,0,0,1,0,25.5
Female,28,African-American,1,0,0,0,2,0,19.15
Male,28,African-American,6,0,0,0,6,1,16.65
Male,30,African-American,0,0,0,1,2,0,48.63333333333333
Male,47,Caucasian,28,0,0,0,9,1,813.6166666666667
Male,22,Caucasian,0,0,0,0,3,0,29.233333333333334
Male,48,African-American,10,1,0,0,7,1,98.41666666666667
Male,22,African-American,3,0,0,0,8,1,628.7
Male,27,Caucasian,4,0,0,0,7,0,1007.3166666666667
Male,40,Caucasian,1,0,0,0,3,0,1007.6833333333333
Male,30,Caucasian,1,0,0,0,5,0,695.5333333333333
Male,25,African-American,1,0,0,0,3,0,896.5833333333334
Male,21,African-American,0,0,0,0,7,0,3477.9
Male,20,African-American,0,0,0,0,4,1,7.6
Female,24,African-American,0,0,0,0,2,0,48.016666666666666
Female,32,Caucasian,0,0,0,0,2,0,24.316666666666666
Male,27,African-American,9,0,0,0,8,1,1250.8666666666666
Male,36,Caucasian,4,0,0,0,2,1,27.783333333333335
Male,32,Caucasian,2,0,0,0,5,1,695.1333333333333
Female,30,Other,4,0,0,0,7,1,42.8
Male,27,Caucasian,0,0,0,0,5,0,21.016666666666666
Male,25,African-American,2,0,0,0,5,0,1392.35
Male,58,African-American,0,0,0,0,1,0,239.8
Male,45,Caucasian,9,0,0,0,9,1,1317.85
Male,27,African-American,7,0,0,0,9,1,97.55
Female,46,Other,1,0,0,0,1,0,20.6
Male,52,Caucasian,0,0,0,0,1,0,116.61666666666666
Male,29,Caucasian,3,0,0,0,2,0,56.11666666666667
Male,29,African-American,13,0,0,0,8,1,27.566666666666666
Male,36,African-American,16,0,0,1,8,1,26.883333333333333
Male,34,African-American,12,0,0,0,6,1,28.466666666666665
Male,33,African-American,8,2,0,0,10,1,172.0
Male,34,African-American,1,0,0,0,1,0,556.15
Male,32,African-American,24,1,3,0,7,1,69.38333333333334
Female,33,Caucasian,2,0,0,0,5,1,1035.7666666666667
Male,25,African-American,0,0,0,0,5,0,4.633333333333334
Male,32,African-American,0,0,0,0,9,0,21.766666666666666
Male,48,Caucasian,0,0,0,0,1,0,27.933333333333334
Male,25,Hispanic,1,0,0,0,3,1,21.066666666666666
Male,29,African-American,7,0,2,1,8,1,54.13333333333333
Male,20,African-American,1,1,0,0,3,1,382.15
Male,52,Caucasian,8,0,0,0,2,0,944.3166666666667
Male,65,Caucasian,0,0,0,0,3,0,144.8
Female,51,African-American,10,1,0,0,10,1,1565.0
Male,30,Caucasian,1,0,0,0,4,0,20.416666666666668
Male,24,African-American,0,0,0,0,10,0,22.966666666666665
Male,57,Caucasian,2,0,0,0,1,0,49.63333333333333
Male,24,Caucasian,0,0,0,0,3,0,54.56666666666667
Male,46,Caucasian,2,0,0,0,6,1,22.8
Female,39,Hispanic,2,0,0,0,2,0,163.23333333333332
Male,53,Hispanic,0,0,0,0,1,0,5.45
Male,31,Hispanic,1,0,1,0,3,0,32.88333333333333
Female,27,Caucasian,6,0,0,0,10,0,28.683333333333334
Male,57,African-American,12,0,0,0,9,1,1869.6666666666667
Male,58,African-American,12,0,0,0,6,1,95.93333333333334
Male,22,Caucasian,0,0,0,0,3,0,93.71666666666667
Male,28,African-American,7,0,0,1,8,1,939.4
Female,25,African-American,1,0,0,0,4,0,22.0
Male,30,African-American,21,0,0,0,7,1,15.083333333333334
Male,36,Caucasian,0,0,0,0,7,1,141.73333333333332
Male,28,Caucasian,0,0,0,0,2,0,22.616666666666667
Male,54,African-American,1,0,0,0,3,0,22.3
Male,67,Caucasian,0,0,0,0,1,0,16.633333333333333
Male,35,African-American,0,0,0,0,3,0,23.883333333333333
Male,63,African-American,22,0,0,0,9,1,226.65
Male,22,Caucasian,0,0,0,0,6,0,25.9
Male,39,African-American,8,0,1,1,10,1,99.63333333333334
Male,50,Caucasian,16,1,0,0,10,1,1611.2666666666667
Male,36,African-American,2,0,0,0,3,1,24.266666666666666
Male,20,Other,8,0,8,1,10,1,25.116666666666667
Male,37,African-American,0,0,0,0,1,1,42.8
Male,37,Caucasian,2,0,0,0,1,0,24.35
Male,32,Caucasian,3,0,0,0,4,0,2067.233333333333
Male,27,African-American,1,1,0,0,5,1,19.583333333333332
Male,28,African-American,6,0,0,0,1,0,23.05
Female,26,African-American,0,0,0,0,9,0,154.01666666666668
Male,47,Caucasian,2,0,0,0,1,0,46.63333333333333
Male,30,African-American,0,0,0,0,2,0,185.86666666666667
Male,48,Caucasian,3,0,0,0,4,0,5.633333333333334
Female,33,African-American,1,0,0,0,2,0,21.733333333333334
Female,42,Caucasian,4,0,0,0,8,1,116.58333333333333
Male,38,Caucasian,1,0,0,0,1,1,19.783333333333335
Male,44,African-American,0,0,0,0,6,0,24.4
Male,26,Caucasian,3,0,0,0,2,0,25.55
Male,23,Caucasian,0,0,0,0,3,0,21.566666666666666
Female,49,African-American,0,0,0,0,1,0,22.55
Male,20,African-American,0,0,0,0,6,1,45.733333333333334
Male,28,Caucasian,3,0,0,0,3,0,4684.416666666667
Male,55,Caucasian,33,0,0,0,9,1,5809.633333333333
Male,38,African-American,9,0,0,0,6,0,69.68333333333334
Male,22,African-American,3,0,1,0,7,1,190.11666666666667
Male,27,Caucasian,1,0,0,0,6,1,522.6166666666667
Female,31,Caucasian,2,0,0,0,4,1,652.4
Male,49,African-American,1,0,0,0,2,0,4.616666666666666
Female,20,Caucasian,0,0,0,0,3,1,14.9
Male,49,Caucasian,0,0,0,0,1,0,1770.2166666666667
Male,31,Caucasian,2,0,0,0,4,1,259.68333333333334
Male,23,Hispanic,6,0,0,0,7,1,122.66666666666667
Male,35,Caucasian,1,0,0,1,1,0,0.2
Male,41,African-American,0,0,0,0,3,0,15.6
Male,24,African-American,3,0,0,0,6,1,23.15
Male,24,Caucasian,0,0,0,0,4,0,20.333333333333332
Male,57,Other,10,0,0,0,4,1,4367.833333333333
Male,22,African-American,1,0,1,0,8,1,-4.083333333333333
Male,25,African-American,8,0,0,0,10,1,43.65
Male,26,African-American,5,0,0,0,10,0,1752.75
Male,23,Caucasian,10,1,0,1,10,0,1611.1
Male,30,Caucasian,11,0,1,0,9,1,962.7
Male,24,African-American,4,0,1,3,6,1,29.133333333333333
Female,34,Caucasian,1,0,0,0,1,0,26.05
Male,26,African-American,5,0,0,1,7,1,22.766666666666666
Male,31,African-American,10,0,0,1,6,1,4366.1
Male,33,Caucasian,0,0,0,0,1,0,23.966666666666665
Male,36,African-American,14,1,2,0,10,1,50.166666666666664
Male,36,African-American,17,0,2,0,8,1,360.53333333333336
Female,31,Caucasian,4,0,0,0,5,0,73.4
Male,62,Caucasian,0,0,0,0,1,0,20.9
Male,24,Caucasian,3,0,0,0,5,0,21.833333333333332
Male,26,Caucasian,7,0,0,0,6,0,1655.2833333333333
Male,29,Other,5,0,0,1,5,0,19.0
Male,56,Caucasian,0,0,0,0,1,0,23.4
Male,28,African-American,7,0,0,1,8,1,939.4
Male,21,Hispanic,0,0,0,0,3,0,21.6
Male,28,African-American,1,0,0,0,3,0,43.6
Male,31,Caucasian,1,0,0,0,3,1,936.9166666666666
Male,27,African-American,6,0,1,0,6,1,722.8
Male,30,African-American,3,0,0,0,2,1,21.266666666666666
Male,55,African-American,12,0,0,0,8,0,686.7333333333333
Female,29,Caucasian,2,0,0,0,7,1,212.88333333333333
Male,22,African-American,4,0,0,1,10,0,94.53333333333333
Male,24,Caucasian,2,0,0,0,5,1,1180.2
Male,54,Caucasian,3,0,0,0,2,0,16.05
Male,28,African-American,5,0,0,0,6,1,1231.4833333333333
Male,26,African-American,4,0,0,0,9,1,22.15
Male,30,African-American,2,0,0,0,4,0,140.96666666666667
Male,49,African-American,1,0,0,0,1,1,4.483333333333333
Male,28,African-American,12,0,0,0,6,1,143.41666666666666
Female,52,African-American,21,0,0,0,7,1,478.8666666666667
Male,21,African-American,1,0,0,1,10,1,23.933333333333334
Male,31,Caucasian,1,0,0,0,3,1,936.9166666666666
Male,53,Other,4,0,0,0,1,1,13.7
Male,34,African-American,4,0,0,0,2,0,23.4
Male,27,Hispanic,0,0,0,0,2,0,21.866666666666667
Male,22,African-American,0,0,0,0,2,0,29.283333333333335
Male,41,African-American,16,2,0,0,7,1,-2.6
Male,26,Other,0,0,0,0,5,1,13.933333333333334
Male,23,Caucasian,1,0,1,0,2,0,22.383333333333333
Female,54,African-American,7,0,0,0,6,0,452.55
Male,50,Caucasian,1,0,0,0,2,0,2801.633333333333
Male,29,African-American,0,0,0,0,2,0,29.2
Male,39,African-American,1,0,0,0,6,0,118.06666666666666
Female,42,African-American,1,0,0,0,1,0,526.1333333333333
Female,35,African-American,0,0,0,0,3,1,46.05
Male,43,African-American,0,0,0,0,1,0,43.95
Male,25,African-American,5,0,0,0,9,0,41.483333333333334
Male,19,Caucasian,1,0,0,0,4,1,15.383333333333333
Male,27,Caucasian,0,0,0,0,8,1,1134.7833333333333
Male,29,Other,3,0,0,0,6,0,4270.8
Male,27,African-American,1,0,0,0,4,1,22.433333333333334
Male,26,African-American,2,0,0,0,3,0,7.25
Male,25,Other,1,0,0,0,4,1,40.85
Male,59,African-American,17,0,0,0,4,0,4287.433333333333
Male,27,Caucasian,2,0,0,0,3,1,-0.9166666666666666
Male,29,African-American,9,0,0,0,9,0,42.81666666666667
Male,33,Caucasian,2,0,0,0,2,0,55.45
Male,38,Caucasian,2,0,0,0,4,1,1148.9
Male,26,African-American,1,0,0,0,6,1,313.6666666666667
Male,25,African-American,8,0,0,2,8,1,2.9833333333333334
Male,23,African-American,2,0,0,0,8,1,166.16666666666666
Male,50,African-American,2,0,0,0,1,0,4359.55
Female,42,African-American,3,0,0,0,9,0,791.1833333333333
Male,29,African-American,4,0,0,0,9,1,455.03333333333336
Male,50,Caucasian,0,0,0,0,1,0,13.483333333333333
Female,44,Caucasian,1,0,0,0,1,1,29.933333333333334
Male,27,African-American,2,0,0,1,9,1,25.85
Male,31,African-American,6,0,0,0,4,0,985.1666666666666
Male,20,Caucasian,0,0,0,0,2,1,90.43333333333334
Male,53,African-American,6,0,0,0,2,1,22.85
Female,45,Caucasian,2,0,0,0,5,0,174.0
Male,29,Caucasian,1,0,0,0,4,0,341.45
Male,29,African-American,1,0,0,0,4,0,21.683333333333334
Female,26,African-American,0,0,0,0,2,0,30.133333333333333
Male,32,Caucasian,4,0,0,0,5,0,122.8
Male,44,African-American,2,0,0,0,5,0,52.666666666666664
Male,22,Other,0,0,0,0,5,1,165.48333333333332
Male,27,Caucasian,0,0,0,0,8,1,1134.7833333333333
Male,20,African-American,0,0,0,0,3,0,30.4
Male,52,Caucasian,1,0,0,0,1,0,17.733333333333334
Male,27,African-American,5,0,0,0,9,1,101.66666666666667
Male,26,African-American,3,1,0,0,10,1,92.43333333333334
Male,42,African-American,0,0,0,0,5,1,169.25
Male,20,African-American,0,0,0,0,6,1,45.733333333333334
Female,28,Caucasian,0,0,0,0,4,0,5.683333333333334
Male,27,African-American,4,0,0,0,5,0,932.6666666666666
Male,36,Caucasian,5,0,0,0,3,1,14.3
Female,33,Caucasian,0,0,0,0,1,0,24.566666666666666
Female,20,African-American,1,1,0,0,10,0,66.5
Male,37,African-American,1,0,0,0,10,0,75.76666666666667
Male,30,African-American,7,0,1,1,5,1,17.566666666666666
Male,26,African-American,6,0,0,1,10,1,89.73333333333333
Male,32,African-American,3,0,0,0,7,1,193.5
Male,34,African-American,16,0,0,0,9,1,24.3
Male,56,Caucasian,1,0,0,0,1,1,16.033333333333335
Male,60,African-American,43,0,0,0,8,0,912.4166666666666
Male,26,African-American,13,0,1,1,8,1,-4.05
Female,19,African-American,0,0,0,0,6,0,46.1
Male,31,African-American,7,0,0,0,4,1,1302.7833333333333
Male,22,African-American,0,0,0,1,7,1,23.333333333333332
Male,29,African-American,0,0,0,0,6,0,25.483333333333334
Male,64,African-American,17,0,0,0,9,0,6098.9
Male,26,Caucasian,9,0,0,0,7,1,29.65
Male,40,African-American,0,0,0,0,3,0,1093.5666666666666
Male,26,African-American,8,0,1,1,8,1,339.6
Female,35,African-American,2,0,0,0,2,0,29.416666666666668
Male,31,Caucasian,0,0,0,0,1,0,22.85
Male,40,African-American,15,1,0,0,8,0,1313.8166666666666
Male,23,African-American,1,0,0,0,4,0,63.71666666666667
Female,20,African-American,0,0,0,0,5,0,30.433333333333334
Male,25,Caucasian,2,0,0,0,8,0,293.1
Male,24,African-American,2,0,0,0,-1,1,25.416666666666668
Male,24,African-American,1,0,0,0,8,1,331.73333333333335
Male,29,Caucasian,0,0,0,0,3,0,23.3
Male,33,African-American,15,0,0,0,2,0,-2.7666666666666666
Female,29,Caucasian,6,0,0,0,7,1,1629.8666666666666
Male,32,Hispanic,6,0,0,0,5,1,217.21666666666667
Male,30,African-American,10,0,0,1,6,1,172.41666666666666
Female,28,Caucasian,0,0,0,0,3,0,19.95
Male,40,African-American,8,0,0,0,4,1,19.25
Male,23,Hispanic,0,0,0,0,7,0,27.683333333333334
Male,34,Other,2,0,0,0,1,0,30.033333333333335
Male,20,African-American,1,1,0,0,8,1,353.4166666666667
Male,22,Caucasian,0,0,0,0,7,0,25.366666666666667
Male,53,African-American,13,0,0,0,9,0,816.6666666666666
Female,50,Caucasian,3,0,0,0,3,1,3.0
Female,39,Caucasian,0,0,0,0,6,0,23.0
Female,24,African-American,7,3,0,0,10,0,97.73333333333333
Male,39,Caucasian,5,0,0,0,4,0,30.333333333333332
Male,29,Caucasian,0,0,0,0,3,0,24.666666666666668
Male,21,African-American,0,0,0,0,2,1,24.116666666666667
Male,27,African-American,10,0,0,0,8,1,27.566666666666666
Male,22,African-American,4,0,0,0,7,0,2568.5333333333333
Male,20,African-American,1,0,0,0,10,1,47.416666666666664
Female,42,Caucasian,0,0,0,0,1,1,21.266666666666666
Male,29,African-American,4,0,0,0,2,1,27.85
Male,22,African-American,6,0,0,0,9,0,24.1
Male,30,African-American,14,0,1,0,9,1,49.666666666666664
Male,46,Caucasian,1,0,0,0,1,0,46.78333333333333
Female,29,African-American,11,0,0,0,8,0,19.55
Female,43,Caucasian,1,0,0,0,1,0,46.266666666666666
Male,48,African-American,6,0,0,0,3,0,41.45
Male,35,African-American,22,0,0,0,10,1,49.81666666666667
Male,26,Caucasian,1,0,0,0,7,0,23.883333333333333
Male,32,Caucasian,2,0,0,0,1,0,20.633333333333333
Male,20,African-American,4,2,2,0,9,1,41.766666666666666
Male,23,African-American,0,0,0,0,4,0,23.566666666666666
Female,28,African-American,1,0,0,0,4,0,21.666666666666668
Male,34,African-American,2,0,0,0,3,1,293.4
Male,25,African-American,1,0,0,0,2,1,22.066666666666666
Male,24,Caucasian,3,0,0,0,8,1,146.93333333333334
Male,28,Caucasian,2,0,0,0,6,0,7.15
Male,27,Caucasian,0,0,0,0,3,0,118.96666666666667
Male,39,Caucasian,2,0,0,0,1,1,-5.283333333333333
Female,40,Other,0,0,0,0,1,0,27.216666666666665
Male,42,African-American,1,0,0,0,1,0,7.833333333333333
Female,42,Caucasian,11,0,0,0,5,0,483.95
Female,38,Caucasian,1,0,0,0,5,1,389.46666666666664
Female,38,Hispanic,20,0,0,0,9,1,46.1
Male,24,African-American,4,0,0,0,10,1,17.5
Male,22,African-American,0,0,0,0,7,1,790.35
Male,22,African-American,3,0,1,1,10,1,32.31666666666667
Male,44,African-American,7,0,0,0,5,1,650.1666666666666
Female,39,African-American,3,0,0,0,6,0,49.583333333333336
Male,21,African-American,4,0,0,0,9,1,5278.116666666667
Male,20,African-American,1,1,0,1,10,1,1126.4166666666667
Male,34,Other,1,0,0,0,2,1,-5.383333333333334
Female,25,African-American,2,0,0,0,8,1,9794.183333333332
Male,30,Caucasian,0,0,0,0,2,1,24.816666666666666
Male,25,African-American,2,0,0,0,5,1,28.066666666666666
Female,28,Caucasian,1,0,0,0,4,0,30.666666666666668
Female,26,African-American,3,0,0,0,6,0,47.45
Male,34,Hispanic,14,0,0,0,9,1,977.65
Male,43,African-American,4,0,0,0,1,1,621.6166666666667
Male,29,Caucasian,2,0,0,0,1,0,24.35
Male,37,African-American,8,0,0,0,5,1,340.06666666666666
Male,36,African-American,19,3,0,2,10,1,2001.9166666666667
Male,34,African-American,0,0,0,0,3,1,241.85
Male,39,Caucasian,3,0,0,0,5,0,40.0
Female,24,Other,2,0,0,0,4,1,27.85
Male,21,African-American,2,0,2,0,9,1,1151.95
