decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,jail_time
6,0,0,0,12,55.083333333333336
1,0,0,0,5,22.633333333333333
6,0,0,0,12,6959.1
3,0,0,0,12,395.56666666666666
4,0,0,0,13,14.266666666666667
9,0,0,0,12,1176.7333333333333
3,0,0,0,12,360.93333333333334
6,0,0,1,13,384.93333333333334
1,0,0,0,12,337.5
3,1,0,0,9,911.7833333333333
1,0,0,0,12,814.2166666666667
9,1,0,1,12,807.15
10,2,0,0,12,24.5
4,0,0,0,12,477.75
1,0,0,0,13,723.8333333333334
3,0,0,0,13,3.3666666666666667
1,0,0,0,12,502.3833333333333
1,0,0,0,12,24.95
2,0,0,0,6,16.366666666666667
1,0,0,0,12,151.61666666666667
7,0,4,4,12,23.533333333333335
4,0,1,0,6,187.73333333333332
8,0,0,0,5,1194.4
8,0,3,0,12,-3.316666666666667
5,0,0,0,12,55.56666666666667
7,0,0,0,12,23.383333333333333
6,0,0,0,12,3724.1
7,0,0,0,12,265.8333333333333
7,0,1,0,6,488.3666666666667
7,2,0,1,12,112.0
3,0,0,0,12,27.566666666666666
2,0,0,0,6,23.816666666666666
6,0,0,0,12,669.0
10,0,0,0,12,1368.05
2,0,0,0,12,18.466666666666665
7,0,0,0,6,1489.9
2,0,0,0,12,440.3
10,0,0,0,6,55.8
10,0,3,0,14,1005.45
6,0,0,0,12,1177.8833333333334
1,0,0,0,12,21.016666666666666
8,1,1,0,12,24.333333333333332
3,0,0,0,12,24.116666666666667
4,0,0,0,12,165.68333333333334
5,0,0,1,12,23.866666666666667
9,2,0,0,5,65.63333333333334
3,0,0,0,12,936.9166666666666
1,0,0,0,12,626.25
7,0,0,0,12,676.75
9,0,0,0,12,73.91666666666667
8,0,0,0,12,25.35
7,0,0,0,12,8.1
4,0,0,0,12,742.2166666666667
3,0,0,0,13,53.65
3,0,0,0,12,46.55
9,0,0,1,12,268.2
2,0,0,0,6,19.266666666666666
9,0,0,0,12,700.5166666666667
1,0,0,0,12,1942.1666666666667
10,0,0,0,12,2826.516666666667
9,0,0,0,13,118.3
2,0,0,0,6,-5.366666666666666
10,0,0,0,12,16.366666666666667
5,0,0,0,12,25.416666666666668
2,0,0,0,6,-3.433333333333333
1,0,0,0,6,33.333333333333336
10,0,0,0,14,1076.6666666666667
3,0,0,0,12,24.433333333333334
2,0,0,0,6,607.35
10,0,0,0,(MO3),21.6
1,0,0,0,12,26.616666666666667
2,0,0,0,6,125.66666666666667
10,0,0,0,12,15.733333333333333
5,0,0,0,12,120.9
4,0,0,0,12,22.15
7,0,0,0,12,41.68333333333333
5,0,0,0,12,16.116666666666667
7,0,0,0,12,1629.8666666666666
8,0,0,0,12,6051.533333333334
9,0,0,0,12,21.55
4,0,0,0,12,121.83333333333333
1,0,0,0,12,5807.133333333333
6,0,0,0,12,121.73333333333333
8,0,0,0,6,13.75
5,0,0,0,12,44.766666666666666
9,1,2,0,12,1195.1333333333334
8,0,0,0,12,7.266666666666667
6,0,0,0,12,1665.25
2,0,0,0,12,24.333333333333332
4,0,0,0,13,21.05
5,0,0,0,13,26.283333333333335
7,0,1,0,12,20.9
3,0,0,0,12,9.483333333333333
5,0,0,0,12,68.78333333333333
1,0,0,0,12,13.233333333333333
7,0,0,0,12,7.833333333333333
8,0,0,0,5,27.2
1,0,0,0,12,23.683333333333334
7,0,0,0,12,54.6
9,0,0,1,12,118.0
1,0,0,0,12,578.5166666666667
3,0,0,0,14,4584.866666666667
3,0,0,0,12,43.86666666666667
7,0,0,0,6,18.483333333333334
4,0,0,0,12,28.15
9,0,0,1,12,4295.133333333333
2,0,0,0,12,3002.2
5,0,0,0,12,20.1
7,0,0,0,12,1770.25
3,0,0,0,5,48.016666666666666
2,0,0,0,6,29.2
9,0,1,0,12,49.666666666666664
1,0,0,0,12,23.766666666666666
1,0,0,0,12,13.683333333333334
5,0,0,0,11,2525.5
9,0,0,0,12,9864.183333333332
1,0,0,0,12,23.266666666666666
4,0,0,0,12,14.733333333333333
7,0,0,0,12,78.01666666666667
2,0,0,0,12,28.166666666666668
8,0,0,0,5,20.633333333333333
6,0,0,0,12,74.0
7,0,0,0,12,23.933333333333334
7,0,0,0,12,-4.933333333333334
2,0,0,0,12,47.3
2,0,0,0,5,143.36666666666667
8,0,0,0,12,6.733333333333333
5,0,0,0,12,125.75
10,2,0,0,12,46.86666666666667
1,0,0,0,12,29.5
7,0,0,0,12,43.416666666666664
7,0,0,0,12,16.966666666666665
5,0,0,0,12,22.233333333333334
7,0,0,0,5,113.63333333333334
3,0,0,0,6,-0.21666666666666667
1,0,0,0,5,4.583333333333333
10,0,0,0,12,0.08333333333333333
9,0,0,0,12,30.516666666666666
8,0,0,3,6,5136.666666666667
4,0,0,0,12,18.3
7,0,0,0,12,27.766666666666666
3,0,0,0,12,8.066666666666666
4,0,0,0,2,29.95
6,0,0,0,12,-4.233333333333333
8,0,0,1,12,22.85
3,0,0,0,6,13.233333333333333
1,0,0,0,12,19.783333333333335
1,0,0,0,14,578.75
7,0,0,0,5,0.16666666666666666
9,0,0,0,12,26.516666666666666
2,0,1,0,6,45.016666666666666
3,0,0,0,12,24.283333333333335
10,0,0,0,6,255.43333333333334
1,0,0,0,13,21.7
5,0,0,0,12,23.166666666666668
2,0,0,0,13,68.01666666666667
9,0,0,0,12,3342.3333333333335
6,0,0,0,12,327.1166666666667
6,0,0,0,9,1344.2333333333333
9,0,0,0,12,2633.3
4,0,0,0,6,553.2666666666667
10,0,0,0,(MO3),21.6
2,0,0,0,12,20.8
1,0,0,0,12,21.783333333333335
1,0,0,0,12,16.366666666666667
5,0,0,0,12,30.466666666666665
7,0,0,1,6,16.05
8,0,0,0,12,28.75
6,0,0,0,6,24.7
6,0,0,1,13,49.016666666666666
1,0,0,0,6,78.98333333333333
9,0,0,0,12,125.6
3,0,0,0,12,62.95
9,0,0,0,12,30.516666666666666
1,0,0,0,13,191.41666666666666
1,0,0,0,13,980.0166666666667
10,0,0,1,14,8085.783333333334
6,0,0,1,6,19.916666666666668
9,0,0,0,12,820.8666666666667
4,0,0,0,12,2564.8166666666666
4,0,0,0,6,22.95
1,0,0,0,12,22.0
7,0,0,0,12,-4.166666666666667
7,0,0,0,6,40.61666666666667
5,0,0,0,12,501.8
8,0,0,1,6,3009.4333333333334
6,0,0,0,12,47.9
3,0,0,0,12,24.383333333333333
5,0,0,0,12,1497.3666666666666
2,0,0,0,12,189.61666666666667
5,0,0,0,6,20.616666666666667
2,0,0,0,5,1177.3666666666666
4,0,0,0,12,55.45
3,0,0,0,13,3144.5833333333335
1,0,0,0,6,-4.633333333333334
4,0,0,0,13,643.5666666666667
1,0,0,0,12,23.116666666666667
8,1,1,1,6,960.8333333333334
8,0,0,0,13,7.2
9,0,0,0,6,226.65
5,0,0,0,12,25.083333333333332
4,0,0,0,12,20.933333333333334
2,0,0,0,13,181.25
8,0,0,0,12,45.983333333333334
6,0,0,0,6,29.033333333333335
1,0,0,0,12,25.9
8,0,1,0,6,1821.9
9,0,0,0,12,5201.383333333333
6,0,0,0,12,389.26666666666665
8,0,0,0,12,8140.066666666667
1,0,0,0,6,46.13333333333333
2,0,0,0,12,24.15
3,0,0,0,5,18.516666666666666
1,0,0,0,12,41.8
8,0,0,0,12,855.6833333333333
1,0,0,0,12,214.31666666666666
6,0,1,2,12,292.55
10,0,0,0,12,161.56666666666666
2,0,0,0,6,24.216666666666665
6,0,0,0,12,121.73333333333333
1,0,0,0,12,5.416666666666667
1,0,0,0,12,4010.0833333333335
7,0,0,0,12,3051.016666666667
3,0,0,0,5,26.7
4,0,0,0,12,28.7
6,0,0,0,5,1585.5166666666667
4,0,0,0,12,29.566666666666666
9,0,0,0,12,147.63333333333333
1,0,0,0,6,20.716666666666665
3,0,0,0,5,26.366666666666667
1,0,0,0,6,5.916666666666667
5,0,0,0,12,200.63333333333333
10,0,0,0,12,4605.383333333333
3,0,0,0,12,25.583333333333332
8,0,3,1,6,14.766666666666667
1,0,0,0,6,26.883333333333333
10,0,0,0,12,836.7833333333333
7,0,0,0,12,1317.05
4,0,0,0,12,18.866666666666667
3,0,0,0,5,4.8
1,0,0,0,6,29.35
8,0,0,0,12,4.55
7,0,0,0,12,72.76666666666667
8,0,0,0,6,3025.3166666666666
6,0,0,0,12,25.033333333333335
6,0,0,0,12,1398.4
7,0,0,0,14,4855.45
7,0,0,0,5,44.28333333333333
2,0,0,0,5,51.983333333333334
10,0,1,0,6,1933.5166666666667
7,0,0,0,13,2322.5666666666666
4,0,0,3,12,9.383333333333333
1,0,0,0,12,25.7
5,0,0,0,12,47.3
6,0,0,0,12,28.266666666666666
1,0,0,0,6,75.83333333333333
6,0,0,0,6,51.93333333333333
4,0,0,0,12,215.66666666666666
6,0,0,0,12,9527.083333333334
10,1,0,0,12,7553.6
1,0,0,0,5,24.566666666666666
10,2,0,0,12,172.0
1,0,0,0,6,103.88333333333334
7,0,0,0,12,265.8333333333333
8,0,0,0,12,23.933333333333334
7,0,0,0,6,4948.25
2,0,0,0,5,46.983333333333334
6,0,0,0,6,22.733333333333334
4,3,0,0,13,2306.3
1,0,0,0,6,28.283333333333335
10,1,7,0,12,4258.716666666666
2,0,0,0,12,20.166666666666668
7,0,0,0,12,334.25
3,0,0,0,12,43.86666666666667
5,0,0,0,12,37.766666666666666
7,0,0,0,6,5.683333333333334
7,0,0,0,12,24.133333333333333
3,0,0,0,12,650.3166666666667
5,0,0,0,12,5.216666666666667
1,0,0,0,5,4.0
1,0,0,0,5,24.233333333333334
6,0,0,0,12,309.48333333333335
1,0,0,0,6,24.566666666666666
5,0,0,0,5,75.25
3,0,0,0,14,723.65
1,0,0,0,6,3.283333333333333
9,2,2,0,12,41.766666666666666
6,0,0,1,12,4366.1
6,0,0,0,12,19.35
1,0,0,0,12,513.4666666666667
5,0,0,2,12,29.283333333333335
5,0,0,0,6,50.833333333333336
10,0,0,1,13,20.516666666666666
7,0,0,0,14,2450.7
4,0,0,0,12,630.7666666666667
2,0,0,0,12,90.43333333333334
1,0,0,0,13,29.75
7,0,2,0,12,29.616666666666667
5,0,0,0,13,4806.583333333333
4,0,0,0,12,21.4
2,0,0,0,12,26.7
2,0,0,0,12,122.05
1,0,0,0,12,545.4
8,0,0,0,(MO3),859.9666666666667
6,0,0,0,12,17.35
8,0,0,0,12,29.066666666666666
5,0,0,0,12,26.5
9,0,2,0,12,50.28333333333333
1,0,0,0,12,711.6833333333333
10,0,0,0,12,3460.7166666666667
7,0,0,0,12,838.2166666666667
9,0,0,0,6,29.383333333333333
5,0,0,0,12,16.333333333333332
8,0,0,0,6,163.58333333333334
10,0,0,1,13,11136.683333333332
4,0,0,0,6,2.216666666666667
4,0,0,0,12,309.48333333333335
7,0,0,0,13,114.1
1,0,0,0,5,5.8
7,0,0,0,12,193.5
1,0,0,0,12,26.083333333333332
8,0,0,0,5,6.466666666666667
7,0,0,0,12,17.9
5,0,0,0,6,119.63333333333334
4,0,0,0,12,25.933333333333334
6,0,0,0,5,743.0166666666667
2,0,0,0,12,47.5
7,0,0,0,12,2062.3
1,0,0,0,6,53.416666666666664
1,0,0,0,6,259.6333333333333
6,0,0,0,12,0.2833333333333333
4,0,0,0,12,123.76666666666667
2,0,0,0,6,31.7
1,0,0,0,12,95.96666666666667
9,0,0,1,12,31.566666666666666
7,0,0,0,12,4.683333333333334
5,0,0,0,13,644.2166666666667
8,0,0,0,13,873.3833333333333
6,0,0,0,12,45.9
4,0,0,0,12,20.716666666666665
9,0,0,0,5,1887.3833333333334
3,0,0,0,12,14.75
2,0,0,0,13,815.9333333333333
2,0,0,0,12,24.166666666666668
7,1,0,0,13,543.9
2,0,0,0,5,3.6333333333333333
9,1,0,0,12,27.85
6,0,0,0,12,2862.55
7,0,0,0,12,4577.35
2,0,0,0,12,21.483333333333334
3,0,0,0,13,239.03333333333333
7,0,0,0,12,136.25
2,0,0,0,6,18.333333333333332
1,0,0,0,12,15.833333333333334
5,0,0,0,12,71.06666666666666
7,0,0,0,5,288.98333333333335
2,0,0,0,6,28.4
2,0,0,0,12,24.85
6,0,0,0,12,27.216666666666665
3,0,0,0,5,5.4
9,0,1,0,5,74.53333333333333
6,0,2,0,12,222.85
1,0,0,0,12,7.483333333333333
7,0,0,0,12,3.1
3,0,0,0,13,407.8333333333333
10,0,1,0,12,595.9666666666667
6,0,0,0,12,1661.8333333333333
6,0,0,0,12,357.0833333333333
10,0,0,0,12,812.3666666666667
7,0,0,0,12,0.25
10,0,1,0,12,52.516666666666666
5,0,0,0,6,30.766666666666666
5,0,0,0,12,32.05
6,0,0,0,12,959.15
7,0,0,0,12,2088.633333333333
2,0,0,0,13,123.28333333333333
7,0,0,0,6,20.733333333333334
4,0,0,0,12,1589.6833333333334
1,0,0,0,12,31.683333333333334
5,0,0,0,6,20.616666666666667
4,0,0,0,13,141.73333333333332
1,0,0,0,12,47.63333333333333
5,0,0,0,12,13.466666666666667
1,0,0,0,12,4750.233333333334
3,0,0,0,13,240.2
2,0,0,0,12,53.083333333333336
2,0,0,0,9,110.28333333333333
2,0,0,0,12,917.45
1,0,0,0,6,100.43333333333334
3,0,0,0,12,32.266666666666666
4,0,0,0,5,48.85
9,0,0,0,12,214.46666666666667
7,0,0,1,6,31.733333333333334
9,0,0,0,6,29.383333333333333
5,0,0,0,13,70.41666666666667
4,0,0,0,6,148.28333333333333
7,1,2,5,5,171.11666666666667
6,0,0,1,12,26.166666666666668
3,0,0,0,12,196.63333333333333
7,0,1,0,12,20.9
5,0,0,0,12,45.68333333333333
8,0,0,0,12,4.55
1,0,0,0,6,191.15
5,0,0,0,13,1505.7
1,0,0,0,6,21.133333333333333
8,0,0,0,12,22.4
3,0,0,0,12,43.86666666666667
4,0,0,0,12,144.08333333333334
7,0,0,0,12,245.1
3,0,0,0,(MO3),244.65
6,0,0,0,12,95.58333333333333
10,0,0,0,12,41.38333333333333
8,0,0,0,12,1390.1333333333334
9,0,0,0,12,438.15
1,0,0,0,12,24.05
10,0,1,9,12,5806.9
3,0,0,0,9,4682.466666666666
10,1,0,0,12,846.25
7,0,0,0,6,21.933333333333334
5,0,0,0,6,27.466666666666665
8,0,0,0,12,236.86666666666667
2,0,1,0,6,31.1
3,0,0,0,12,-5.6
3,0,0,0,6,24.85
1,0,0,0,12,29.033333333333335
2,0,1,0,12,4287.066666666667
3,0,0,0,13,1150.0166666666667
1,0,0,0,5,29.55
3,0,0,0,12,1863.9166666666667
7,1,0,0,12,29.883333333333333
10,0,0,2,12,1.65
9,0,0,1,6,52.6
9,2,2,1,12,4318.833333333333
7,2,1,0,5,210.15
6,0,0,0,12,90.41666666666667
8,0,0,0,12,20.45
7,0,0,0,12,23.383333333333333
5,0,0,0,13,1162.05
1,0,0,0,12,13.35
3,0,0,0,12,28.966666666666665
10,0,1,3,12,195.11666666666667
5,0,0,0,6,2104.3
7,0,0,0,12,14.25
8,0,0,0,6,461.78333333333336
4,0,0,0,5,55.06666666666667
1,0,0,0,6,21.683333333333334
7,1,0,0,12,40.666666666666664
9,0,0,0,5,2335.95
6,0,0,0,12,0.2833333333333333
8,0,0,0,12,5.716666666666667
6,0,0,0,12,255.45
1,0,0,0,9,8.0
1,0,0,0,12,-4.8
7,0,0,0,6,117.76666666666667
5,0,0,0,6,221.31666666666666
4,0,0,0,6,95.56666666666666
1,0,0,0,6,20.383333333333333
1,0,0,0,12,32.63333333333333
2,0,0,0,14,26.266666666666666
10,0,1,1,12,99.63333333333334
7,0,1,0,12,192.81666666666666
3,0,0,0,12,26.55
9,0,0,0,12,2859.633333333333
7,0,0,0,12,46.18333333333333
3,0,0,0,12,896.7
8,0,0,0,12,3594.7833333333333
10,0,1,0,12,485.0833333333333
1,0,0,0,6,103.88333333333334
9,0,1,0,12,68.93333333333334
1,0,0,0,6,22.4
4,0,0,0,6,26.083333333333332
8,0,0,1,6,75.86666666666666
6,0,0,0,12,501.23333333333335
2,0,0,0,12,2295.2833333333333
7,0,0,0,6,988.7
1,0,0,0,6,20.766666666666666
4,0,0,0,12,37.53333333333333
10,0,0,0,5,740.8666666666667
5,0,0,0,12,786.05
9,0,0,0,12,1086.0333333333333
1,0,0,0,5,24.45
7,0,0,0,12,2547.9333333333334
2,0,0,0,12,4589.333333333333
7,0,0,0,12,24.466666666666665
8,0,0,1,13,2491.133333333333
9,5,0,0,13,111.9
9,0,0,0,12,414.35
1,0,0,0,12,69.38333333333334
5,0,0,0,12,14.066666666666666
1,0,0,0,6,12.716666666666667
3,0,0,1,12,23.55
7,0,0,0,12,8373.7
5,0,0,0,12,21.183333333333334
1,0,0,0,6,21.166666666666668
3,0,0,0,6,13.6
9,0,0,0,12,74.65
8,0,2,0,12,3477.5833333333335
9,0,0,1,6,48.0
10,0,0,0,12,52.78333333333333
2,0,0,0,6,606.5833333333334
5,0,0,0,5,504.2
4,0,0,0,12,18.333333333333332
4,0,0,0,12,816.2166666666667
6,0,0,0,12,25.7
6,0,0,0,12,45.733333333333334
9,1,0,0,12,14.75
7,0,0,0,12,19.833333333333332
10,0,0,0,12,765.3
5,0,0,0,12,4153.7
2,0,0,0,6,21.733333333333334
6,0,0,1,6,668.4166666666666
5,0,0,0,6,519.85
5,0,0,2,12,461.31666666666666
4,0,0,0,12,22.983333333333334
9,0,0,0,12,6341.183333333333
3,0,0,0,12,333.96666666666664
9,2,0,0,5,65.63333333333334
8,0,0,0,12,153.11666666666667
8,0,0,0,13,1251.5333333333333
1,0,0,0,12,51.18333333333333
4,0,1,0,5,30.1
3,0,0,0,12,22.466666666666665
5,0,0,0,12,24.383333333333333
2,0,0,0,12,4.766666666666667
6,0,0,0,12,22.916666666666668
1,0,0,0,6,44.45
5,0,0,0,12,48.43333333333333
4,0,0,0,12,6575.15
6,0,0,0,12,95.58333333333333
6,0,0,0,12,1231.4833333333333
6,0,0,0,13,18.433333333333334
4,0,0,0,13,26.083333333333332
9,0,0,0,6,1840.3166666666666
5,0,0,0,6,23.55
6,0,0,0,12,937.4166666666666
4,0,0,0,12,677.6333333333333
3,0,0,0,12,-3.0166666666666666
4,0,0,0,12,33.266666666666666
9,0,4,0,5,978.8166666666667
1,0,0,0,12,25.183333333333334
3,0,0,0,13,16.066666666666666
6,0,0,0,5,741.4333333333333
6,0,0,0,13,165.63333333333333
1,0,0,0,12,17.05
1,0,0,0,12,4849.983333333334
2,0,0,0,6,98.06666666666666
7,0,0,0,12,240.13333333333333
3,0,0,0,6,432.9
9,0,0,0,12,20.333333333333332
8,0,0,0,12,6.733333333333333
6,2,0,0,12,170.45
1,0,0,0,6,44.333333333333336
6,0,0,0,6,123.08333333333333
4,0,0,0,13,643.5666666666667
3,0,0,0,12,510.3333333333333
9,0,0,0,9,833.9333333333333
4,0,0,0,12,673.55
5,0,2,1,13,1370.2833333333333
6,0,0,0,12,889.4
4,0,0,0,12,0.06666666666666667
10,0,0,0,13,19.616666666666667
1,0,0,0,14,1541.7666666666667
5,0,0,0,12,938.4166666666666
6,0,0,0,12,25.666666666666668
1,0,0,0,13,17.633333333333333
6,0,0,0,12,19.35
7,0,0,0,12,5786.383333333333
8,5,0,0,12,28.766666666666666
1,0,0,0,5,21.183333333333334
1,0,0,0,12,4010.0833333333335
1,0,0,0,12,21.266666666666666
4,1,0,0,6,20.983333333333334
8,0,0,0,12,5807.85
3,0,0,0,12,1007.6833333333333
4,0,0,0,12,28.7
1,0,0,0,6,93.56666666666666
3,0,0,0,12,-3.433333333333333
1,0,0,0,6,21.216666666666665
10,0,1,0,12,30.6
9,0,1,0,12,23.233333333333334
5,0,0,0,6,3.8
7,0,0,0,12,692.4833333333333
4,0,1,0,12,89.91666666666667
5,0,0,1,5,23.1
9,0,0,4,13,5809.85
9,0,0,0,12,20.333333333333332
9,0,0,0,12,2283.9166666666665
8,0,0,1,5,2337.9166666666665
9,0,0,0,12,2825.883333333333
3,0,0,0,6,28.3
8,0,0,0,13,19.983333333333334
2,0,0,0,14,29.216666666666665
6,0,0,0,12,528.9
9,0,1,1,6,25.616666666666667
3,0,0,0,12,115.98333333333333
10,1,1,1,14,8524.316666666668
2,0,0,0,6,28.333333333333332
2,0,0,0,12,2.4166666666666665
9,1,1,0,13,17.35
7,0,0,0,6,22.55
2,0,0,0,12,-0.5
7,0,0,0,12,21.866666666666667
9,0,0,0,12,889.0333333333333
6,0,0,0,6,43.833333333333336
1,0,0,0,6,25.083333333333332
1,0,0,0,12,94.81666666666666
6,0,0,0,6,430.05
7,0,0,0,12,0.5
1,0,0,0,12,17.916666666666668
3,0,0,0,12,3073.883333333333
9,0,0,0,12,7942.266666666666
2,0,0,0,12,1776.3666666666666
5,0,0,0,12,119.21666666666667
9,1,2,2,6,21.45
4,0,0,0,6,225.25
9,0,0,0,12,5809.916666666667
6,0,0,0,12,360.1333333333333
4,0,0,0,5,25.116666666666667
1,0,0,0,5,3.3833333333333333
6,0,0,0,6,744.45
1,0,0,0,13,14.116666666666667
1,0,0,0,12,135.81666666666666
10,8,2,0,12,93.81666666666666
2,0,0,0,12,1053.4833333333333
6,0,0,0,12,121.73333333333333
7,0,0,0,12,380.73333333333335
10,0,0,0,12,1368.05
3,0,0,0,6,26.866666666666667
5,0,0,0,6,78.63333333333334
6,0,0,0,5,22.5
10,0,0,0,14,24.25
3,0,0,0,6,989.3166666666667
5,0,0,0,6,119.63333333333334
4,0,0,0,12,28.45
5,0,0,0,12,47.4
2,0,0,0,5,23.5
3,0,0,0,6,73.28333333333333
10,0,0,0,12,792.4666666666667
2,0,0,0,6,22.3
9,0,0,0,12,24.1
10,0,0,0,12,74.7
9,0,0,0,12,16.0
8,0,0,0,5,28.833333333333332
7,0,0,0,12,797.35
3,0,0,0,12,24.9
5,0,0,0,12,984.75
4,0,0,0,6,24.3
10,13,0,1,12,2985.5333333333333
6,0,0,0,6,94.9
7,0,0,0,12,48.86666666666667
7,0,0,0,12,285.6166666666667
8,0,0,0,12,486.8666666666667
8,0,0,0,12,166.16666666666666
7,0,0,0,12,41.68333333333333
1,0,0,0,12,164.43333333333334
6,0,0,0,12,65.9
7,10,0,0,12,4173.233333333334
5,0,0,0,12,21.566666666666666
9,0,0,0,9,2000.2
3,0,0,0,6,19.316666666666666
1,0,0,0,6,14.316666666666666
9,0,0,1,13,5813.95
1,0,0,0,12,21.7
6,0,0,0,12,1513.8
2,0,0,0,14,29.216666666666665
5,0,0,2,12,461.31666666666666
5,0,0,0,12,240.25
6,0,0,0,12,43.166666666666664
5,0,0,0,12,25.783333333333335
9,0,0,1,6,511.5
5,0,0,0,12,5516.683333333333
2,0,0,0,12,583.1166666666667
10,1,1,0,12,4749.516666666666
1,0,0,0,6,20.933333333333334
5,0,1,1,12,17.566666666666666
2,0,0,0,12,26.716666666666665
